STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,STAT_DIV_TAX,Overall statutory tax rates on dividend income,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,44.875,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,44,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,42.25,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,41.375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,41.375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,41.375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,41.375,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,36.5625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,36.5625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,36.5625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,36.5625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,46.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,46.35,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,ITA,Italy,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,43.76,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,51.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,51.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,46.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,46.4,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,41.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,41.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,41.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,41.2,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,48.625,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,49.24,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,49.24,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,49.24,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,50.68,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,PRT,Portugal,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,43.8725,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,22,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LVA,Latvia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,23.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,35.400517,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,35.400517,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,31.15179,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,30.299303,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,32.0017,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,32.0017,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,32.0017,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,32.0017,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,27.751806,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,27.749681,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,27.749681,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,LTU,Lithuania,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,27.749681,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,36.75,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,38.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,38.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,38.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,34,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,39,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,38,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,38,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,40.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,37,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,36,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,COL,Colombia,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,41.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2000,,40.5,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2001,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2002,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2003,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2004,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2005,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2006,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2007,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2008,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2009,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2010,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2011,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2012,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2013,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2014,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2015,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2016,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2017,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2018,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2019,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2020,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2021,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2022,,40.50119,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_II4(1.0),Table II.4. Overall statutory tax rates on dividend income,I,CRI,Costa Rica,OVER_PIT_PLUS_CIT_RATE,Overall PIT + CIT rate,2023,,40.50119,,A,,PC,Percentage,0,Units,,
